"ISBN","Title","Author","Courses","ImageURL","OrigPrice"
"9780534417932","MECHANICS OF MATERIALS 6ED","GERE J M","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","118.95"
"9780205382057","CONSTRUCTING WORLDS TOGETHER","GERGEN ET AL","; ; ; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780205382057.jpg","50.90"
"9782070387496","L'ENFANT MEDUSE","GERMAIN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","12.95"
"9780231064163","LIFE MODEL OF SOCIAL WORK PRACTICE","GERMAIN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","80.50"
"9781551300979","PETIT MANUEL D'INTRODUCTION A LA TRAN","GERMAIN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","14.95"
"281106912050B","GERON HLTH 100 COURSE NOTES & READINGS","GERON DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","31.92"
"281112516359B","GERON SCI 255 COURSE NOTES","GERON DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","63.30"
"9780312367541","WRINKLE IN TIME","'ENGLE","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780312367541.jpg",
"9780192892232","FOUNDATIONS OF BUDDHISM","GETHIN RUPERT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780192892232.jpg","39.95"
"9780750669597","EVENT STUDIES","GETZ","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","50.50"
"9780321424099","MODERN IMPERIALISM AND COLONIALISM","GETZ ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780321424099.jpg","60.65"
"9780470849170","INTRO TO LOGISTICS SYSTEMS PLANNING & CONTROL","GHIANI","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","87.99"
"9780136154310","ELEMENTARY SURVEYING : AN INTRODUCTION TO GEOMATIC","GHILANI *OLD ED*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780136154310.jpg","197.25"
"9780679727835","IN AN ANTIQUE LAND","GHOSH","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780679727835.jpg","20.00"
"9780131218871","UNDERSTANDING MOVIES *3RD CDN ED*","GIANETTI & LEACH","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","94.95"
"9780132220774","UNDERSTANDING MOVIES *4TH* ED","GIANNETTI AND LEACH","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780132220774.jpg","86.95"
"9780470847015","NONLINEAR MICROWAVE CIRCUIT DESIGN","GIANNINI & LEUZZI","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","175.99"
"9780070919488","MINDSCAPES POLITICAL IDEOLOGIES TOWARDS 21ST CENT","GIBBONS ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","41.95"
"9780521429924","POETICS OF MIND","GIBBS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","61.95"
"9781416590842","MIRACLE WORKER","GIBSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","14.99"
"9780441569595","NEUROMANCER","GIBSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","8.99"
"9780425198681","PATTERN RECOGNITION","GIBSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","8.99"
"9781844070510","SUSTAINABILITY ASSESSMENT CRITERIA AND PROCESSES","GIBSON","; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","50.95"
"9780736094634","LEISURE AND AGING : THEORY AND PRACTICE","GIBSON & SINGLETON","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","66.95"
"9780262693608","STELARC : THE MONOGRAPH","GIBSON AND SMITH","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780262693608.jpg","26.25"
"9780898599596","ECOLOGICAL APPROACH TO VISUAL PERCEPTION","GIBSON J J","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","71.50"
"9780804718912","CONSEQUENCES OF MODERNITY","GIDDENS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","23.00"
"9780521097857","CAPITALISM AND MODERN SOCIOLOGY THEORY","GIDDENS A","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","34.95"
"9782070362295","L'IMMORALISTE *FOLIO*","GIDE SEPT 2008","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","7.95"
"9780774809207","CITIZENS","GIDENGIL ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780774809207.jpg","22.95"
"9780802081254","FROM HOPE TO HARRIS","GIDNEY","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","32.95"
"9780538478977","SUCCESSFUL PROJECT MANAGEMENT 5ED","GIDO ET AL","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","149.95"
"9783129297612","ABITURWISSEN DEUTSCH - TEXTANALYSE UND INTERPRETAT","GIGLE *NC-NR*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","30.00"
"9780470565155","NUMERICAL METHODS WITH MATLAB 2ED","GILAT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","164.95"
"9781605351926","DEVELOPMENTAL BIOLOGY 10ED LOOSELEAF","GILBERT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","100.00"
"9780878939787","DEVELOPMENTAL BIOLOGY 10TH ED","GILBERT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","151.25"
"9780878932504","DEVELOPMENTAL BIOLOGY 8ED","GILBERT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","130.75"
"9780878933846","DEVELOPMENTAL BIOLOGY 9TH ED (HARDCOVER)","GILBERT","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","131.25"
"9780878934126","DEVELOPMENTAL BIOLOGY 9TH ED (INTERACTIVE EBOOK)","GILBERT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","77.95"
"9780878935581","DEVELOPMENTAL BIOLOGY 9TH ED (LOOSELEAF)","GILBERT","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","88.75"
"9780393968255","NORTON ANTHOLOGY OF LITERATURE BY WOMEN","GILBERT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","85.75"
"9780676978582","STUMBLING ON HAPPINESS","GILBERT","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780676978582.jpg","21.00"
"9780393930139","NORTON ANTHOLOGY OF LITERATURE BY WOMEN VOL 1 *3RD","GILBERT & GUBAR","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","57.50"
"9780131848689","INTRODUCTION TO MATHEMATICAL THINKING","GILBERT & VANSTONE","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780131848689.jpg","97.90"
"9780132558402","INTRODUCTION TO MATHEMATICAL THINKING: ALGEBRA AND","GILBERT & VANSTONE","; ; ; ; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","91.95"
"9780205096893","DIMENSIONS OF SOCIAL WELFARE POLICY *8TH ED*","GILBERT ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780205096893.jpg","98.00"
"9780205408108","O/E - DIMENSIONS OF SOCIAL WELFARE POLICY *6TH ED*","GILBERT ET AL (OLD EDITION)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","92.65"
"9780205625741","DIMENSIONS OF SOCIAL WELFARE POLICY **7TH ED**","GILBERT ET AL *OLD ED*","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780205625741.jpg","110.85"
"9780262014007","RATIONAL CHOICE","GILBOA","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780262014007.jpg","31.25"
"9780801859328","WOMEN IN THE INQUISITION *P.O.D.*","GILES","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","25.25"
"9780771035937","ON THE OUTSIDE LOOKING INDIAN","GILL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780771035937.jpg","27.99"
"9780231118057","TEETERING ON THE RIM","GILL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","29.00"
"9780300077605","GENDER & ART","GILL (ED)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","29.25"
"9780822333920","SCHOOL OF THE AMERICAS","GILL S","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","26.95"
"9780439961875","BALLOON TREE","GILMAN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780439961875.jpg","7.99"
"9780486298573","YELLOW WALLPAPER","GILMAN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","2.75"
"9780471712664","HORIZONTES","GILMAN ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","85.95"
"9780300050769","MANHOOD IN THE MAKING","GILMORE","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","21.75"
"9780887622519","PERFECT NIGHT TO GO TO CHINA","GILMOUR DON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780887622519.jpg","19.95"
"9780029117064","HOW WE KNOW WHAT ISNT SO","GILOVICH","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780029117064.jpg","21.99"
"9781554022410","ACADEMIC READING / WRITING PKG","GILTROW","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","86.95"
"9781551113937","ACADEMIC WRITING 2ND ED","GILTROW","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9781551113937.jpg","46.95"
"9781551113951","ACADEMIC WRITING 3RD ED","GILTROW J","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9781551113951.jpg","62.95"
"281002400422B","BASIC RUSSIAN FOR BUSINESS RUSS 101B/102B","GIMPELEVICH ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","19.65"
"9780521646048","ADVANCED ENGINEERING DYNAMICS 2ED","GINSBERG","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","87.95"
"9780802130150","FATAL EGGS & OTHER SOVIET *P.O.D.*","GINSBURG *LTD SALE STK*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","2.00"
"9780321089007","LONGMAN MASTERS OF SHORT FICTION","GIOIA DANA ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780321089007.jpg","82.95"
"9780321363633","ART OF THE SHORT STORY","GIOIA ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","26.95"
"9780131469907","COMPUTATIONAL PHYSICS 2ED","GIORDANO & NAKANISHI","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780131469907.jpg","128.80"
"9780787902353","CONFLICT RESOLUTION IN SCHOOLS *P.O.D.*","GIRARD","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","49.99"
"9781559633376","SKINNY STREETS AND GREEN NEIGHBOURHOODS","GIRLING","; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","47.50"
"9780919659377","9 DRAMATURGOS HISPANOAMERICANOS SIGLO XX T 1 2ND E","GIROL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","19.95"
"9780919659391","9 DRAMATURGOS HISPANOAMERICANOS SIGLO XX T 3 2ND E","GIROL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","19.95"
"9780919659650","TEATRO HISPANOAMERICANO DEL SIGLO XX 1998-2000 VOL","GIROL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","20.95"
"9780471461241","COMPUTATIONAL STATISTICS","GIVENS G H","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","129.99"
"9780810111608","CEMENT *PAPERBACK*","GLADKOV","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","19.00"
"9780316172325","BLINK","GLADWELL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780316172325.jpg","37.95"
"9780316017930","OUTLIERS PAPERBACK","GLADWELL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780316017930.jpg","19.99"
"9780195144314","BIOMEDICAL ETHICS","GLANNON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780195144314.jpg","22.95"
"9780787996147","HEALTH BEHAVIOR & HEALTH EDUCATION 4ED","GLANZ ET AL (ED)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","88.00"
"9780321012609","LITERATURE AND GENDER","GLASBERG ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","65.10"
"9780387004518","MONTE CARLO METHODS IN FINANCIAL ENGINEERING","GLASSERMAN","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","76.50"
"9781412966634","GROUP WORK : A HUMANISTIC AND SKILLS BUILDING APPR","GLASSMAN","; ; ; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","77.95"
"9780195423501","RETHINKING CANADA 5TH ED","GLEASON & PERRY","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780195423501.jpg","68.95"
"9780205394142","O/E - DEVELOPMENT OF LANGUAGE 6TH ED","GLEASON (OLD ED)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","119.95"
"9780205593033","DEVELOPMENT OF LANGUAGE *7TH ED*","GLEASON ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780205593033.jpg","120.15"
"9780774816878","LOST KIDS","GLEASON ET AL","; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780774816878.jpg","34.95"
"9781555812249","MOLECULAR BIOTECHNOLOGY 3ED","GLICK *LTD SALE*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","8.50"
"9781555814984","MOLECULAR BIOTECHNOLOGY 4TH ED","GLICK PASTERNAK PATTEN","; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg",
"9780786411214","CONFRONTING WAR *4TH ED*","GLOSSOP","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","49.30"
"9780820317816","ECOCRITICISM READER","GLOTFELTY","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780820317816.jpg","29.95"
"9781111425791","POWER SYSTEM ANALYSIS AND DESIGN 5TH ED SI VERSION","GLOVER ET AL","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","189.95"
"9780534548841","POWER SYSTEMS ANALYSIS & DESIGN 4ED","GLOVER ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","181.95"
"9781577666363","TOURIST AND TOURISM 2ND ED","GMELCH","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","42.00"
"9782020253796","SALUT GALARNEAU","GODBOUT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","9.95"
"9780226300634","THEORY & REALITY : AN INTRODUCTION TO THE PHILOSOP","GODFREY SMITH P","; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","29.75"
"9781591842330","TRIBES : WE NEED YOU TO LEAD US","GODIN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","26.00"
"9780387952208","ALGEBRAIC GRAPH THEORY","GODSIL & ROYLE","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","56.75"
"9780553213485","FAUST FIRST PART","GOETHE","; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780553213485.jpg","7.50"
"9780140442335","ITALIAN JOURNEY","GOETHE","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","21.60"
"9780140445039","SORROWS OF YOUNG WERTHER","GOETHE","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","11.50"
"9780451418555","SORROWS OF YOUNG WERTHER & SELECTED WRITINGS","GOETHE","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","8.50"
"9780451529626","SORROWS YOUNG WERTHER & SEL WRITINGS","GOETHE (OLD EDITION)","; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","8.95"
"9780176501730","CRIMINAL JUSTICE IN CANADA *5TH ED*","GOFF","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","94.95"
"9780671622442","STIGMA","GOFFMAN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","16.00"
"9780413584700","GOVERNMENT INSPECTOR (ADAPTED BY MITCHELL)","GOGOL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","17.00"
"9780192835529","PLAYS & PETERSBURG TALES","GOGOL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780192835529.jpg","15.95"
"9780495097594","FAMILY THERAPY : AN OVERVIEW 7TH ED","GOLDENBERG","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","155.95"
"9780534556693","FAMILY THERAPY OVERVIEW 6TH ED","GOLDENBERG","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","123.95"
"9781111828806","FAMILY THERAPY OVERVIEW 8TH ED","GOLDENBERG ET AL","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","162.95"
"9780201554090","LECTURES ON PHASE TRANSITIONS AND THE RENORMALIZAT","GOLDENFELD - NR","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","85.50"
"9780679772682","HITLER'S WILLING EXECUTIONERS","GOLDHAGEN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780679772682.jpg","21.00"
"9780199645572","GLOBALIZATION FOR DEVELOPMENT","GOLDIN ET AL","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780199645572.jpg","48.50"
"9780821369296","GLOBALIZATION FOR DEVELOPMENT","GOLDIN ET AL","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","43.50"
"9780934034340","ENGLISH GRAMMAR FOR STUDENTS OF LATIN","GOLDMAN","; ; ; ; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","20.95"
"9781933311746","MISTRESS OF THE INN","GOLDONI (TR BETHUNE)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","26.00"
"9780936839202","SERVANT OF TWO MASTERS & OTHER CLASSICS","GOLDONI ET AL SEPT 2008","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780936839202.jpg","2.00"
"9781575250045","COFFEE SHOP","GOLDONI SEPT 2008","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","2.00"
"9780884270614","GOAL *LTD SALE COPIES*","GOLDRATT *LTD SALE COPIES*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","5.00"
"9780520219519","SNOW LION & THE DRAGON","GOLDSTEIN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","19.25"
"9780753821589","CAESAR","GOLDSWORTHY","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","18.95"
"9780889628588","ITALIAN CANADIAN VOICES","GOLINI ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780889628588.jpg","22.00"
"9780820474113","RELIGION AND SPIRITUALITY IN THE LIFE CYCLE","GOLLNICK P","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","34.95"
"9780470048962","AUTOMATIC CONTROL SYSTEMS 9TH ED","GOLNARAGHI & KUO","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","152.95"
"9780521821049","SIGNAL DESIGN FOR GOOD CORRELATION","GOLOMB & GONG","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","98.95"
"9780122892554","SCIENTIFIC COMPUTING AND DIFFERENTIAL EQUATIONS","GOLUB & ORTEGA","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","133.50"
"9780801854149","MATRIX COMPUTATIONS 3ED","GOLUB G H ET AL","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","48.00"
"9788437615943","SAB *NR*","GOMEZ DE AVELLANEDA *NR*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","24.95"
"9780849373657","ELECTRIC ENERGY SYSTEMS: ANALYSIS & OPERATION","GOMEZ-EXPOSITO ET AL","; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","156.50"
"9782130506263","ECRIRE LE VOYAGE AU XVIE SIECLE EN FRANCE *PUF*","GOMEZ-GERAUD","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","15.95"
"9780140449877","OBLOMOV","GONCHAROV","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","16.25"
"978142006200X","ELECTRIC POWER DISTRIBUTION SYSTEM ENGINEERING 2ED","GONEN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","157.95"
"9780687171835","HISTORY OF CHRISTIAN THOUGHT VOL II","GONZALEZ","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","43.99"
"9780131687288","DIGITAL IMAGE PROCESSING 3ED","GONZALEZ & WOODS","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780131687288.jpg","209.65"
"9780687095735","INTRODUCTION TO CHRISTIAN THEOLOGY","GONZALEZ *POD-NR*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","21.50"
"9780132543354","MICROWAVE TRANSISTOR AMPLIFIERS 2ED","GONZALEZ G","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780132543354.jpg","165.00"
"9780135138489","ATANDO CABOS *3RD ED* PKG","GONZALEZ-AGUILAR ET AL","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","152.05"
"9780131756007","ATANDO CABOS 3RD ED *STUDENT ACTIVITIES MANUAL ONL","GONZALEZ-AGUILAR ET AL","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","58.70"
"9780205203666","ATANDO CABOS 4TH ED PKG","GONZALEZ-AGUILAR ET AL","; ; ; ; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","191.60"
"9780205915798","ATANDO CABOS 4TH ED PKG","GONZALEZ-AGUILAR ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","191.60"
"9780316073288","ROMEO X JULIET","GONZO ET AL","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780316073288.jpg","20.99"
"9780802085870","POLITICS OF PUBLIC MANAGEMENT","GOOD","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","28.95"
"9780802095039","POLITICS OF PUBLIC MONEY","GOOD DAVID","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780802095039.jpg","36.95"
"9781405183147","READER IN MEDICAL ANTHROPOLOGY","GOOD ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","71.95"
"9780773521872","HUMANISM BETRAYED","GOOD GRAHAM","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","29.95"
"9780070910973","BUILDING A DREAM 5TH ED","GOOD W","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","27.99"
"9780070889545","BUILDING A DREAM 6ED","GOOD W","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","54.95"
"9780809319428","CASING A PROMISED LAND","GOODALL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","31.50"
"9780742503397","WRITING NEW ETHNOGRAPHY","GOODALL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","39.00"
"9780205748075","DEVIANT BEHAVIOR 9TH ED","GOODE","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780205748075.jpg","86.30"
"9780691022796","REASONS FOR WELFARE","GOODIN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","59.75"
"9780974707723","INTRODUCTION TO FOURIER OPTICS 3RD ED","GOODMAN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","104.50"
